educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,idade,mau,posse_de_imovel_Y,posse_de_veiculo_Y,possui_celular,possui_email,possui_fone,possui_fone_comercial,qt_pessoas_residencia,qtd_filhos,sexo_M,tempo_emprego,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
False,False,False,True,True,False,False,False,33.16164383561644,False,True,True,1,0,1,1,2.0,0,False,2.33972602739726,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,33.16164383561644,False,True,True,1,0,1,1,2.0,0,False,2.33972602739726,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,57.95068493150685,False,True,True,1,0,0,0,2.0,0,False,1.0876712328767124,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,57.95068493150685,False,True,True,1,0,0,0,2.0,0,False,1.0876712328767124,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,57.95068493150685,False,True,True,1,0,0,0,2.0,0,False,1.0876712328767124,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,57.95068493150685,False,True,True,1,0,0,0,2.0,0,False,1.0876712328767124,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,32.04109589041096,False,True,True,1,0,0,1,3.0,1,True,10.764383561643836,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.04109589041096,False,True,True,1,0,0,1,3.0,1,True,10.764383561643836,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.04109589041096,False,True,True,1,0,0,1,3.0,1,True,10.764383561643836,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.04109589041096,False,True,True,1,0,0,1,3.0,1,True,10.764383561643836,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,59.4,False,False,True,1,0,0,0,2.0,1,True,11.6,False,False,False,False,False,False,True,False,False
True,False,False,False,False,False,True,False,59.4,False,False,True,1,0,0,0,2.0,1,True,11.6,False,False,False,False,False,False,True,False,False
False,False,False,True,True,False,False,False,53.45479452054794,False,True,False,1,0,0,0,2.0,0,True,9.597260273972603,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.45479452054794,False,True,False,1,0,0,0,2.0,0,True,9.597260273972603,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,25.44383561643836,False,True,False,1,0,0,1,3.0,1,False,3.9232876712328766,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,25.44383561643836,False,True,False,1,0,0,1,3.0,1,False,3.9232876712328766,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,25.44383561643836,False,True,False,1,0,0,1,3.0,1,False,3.9232876712328766,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.476712328767125,False,True,False,1,0,0,0,2.0,0,False,3.175342465753425,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,48.035616438356165,False,True,False,1,0,0,0,1.0,0,False,10.345205479452057,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,True,False,48.035616438356165,False,True,False,1,0,0,0,1.0,0,False,10.345205479452057,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.583561643835615,False,True,True,1,0,0,0,4.0,2,True,14.931506849315069,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.02191780821918,False,True,False,1,0,1,1,2.0,0,False,8.926027397260274,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.02191780821918,False,True,False,1,0,1,1,2.0,0,False,8.926027397260274,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.02191780821918,False,True,False,1,0,1,1,2.0,0,False,8.926027397260274,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.02191780821918,False,True,False,1,0,1,1,2.0,0,False,8.926027397260274,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.02191780821918,False,True,False,1,0,1,1,2.0,0,False,8.926027397260274,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,27.638356164383563,False,False,False,1,0,1,1,4.0,2,False,4.923287671232877,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,27.638356164383563,False,False,False,1,0,1,1,4.0,2,False,4.923287671232877,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,39.62465753424657,False,True,False,1,0,1,0,3.0,1,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,40.3041095890411,False,True,True,1,0,0,0,2.0,0,False,17.602739726027398,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.3041095890411,False,True,True,1,0,0,0,2.0,0,False,17.602739726027398,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.3041095890411,False,True,True,1,0,0,0,2.0,0,False,17.602739726027398,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,49.942465753424656,False,True,True,1,0,0,0,3.0,1,True,1.0876712328767124,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,47.13972602739726,False,True,True,1,0,0,0,3.0,1,False,3.8383561643835615,False,False,False,True,False,False,False,False,True
False,False,False,True,False,False,False,False,49.56164383561644,False,True,True,1,0,0,0,2.0,0,False,25.18904109589041,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.74520547945205,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.92054794520548,False,True,True,1,0,0,0,2.0,0,True,4.923287671232877,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,46.23835616438356,False,True,True,1,0,0,0,2.0,0,True,6.761643835616439,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,46.23835616438356,False,True,True,1,0,0,0,2.0,0,True,6.761643835616439,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,41.84657534246576,False,True,False,1,0,1,1,2.0,0,False,0.5917808219178082,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,35.945205479452056,False,True,False,1,0,0,0,4.0,2,False,4.090410958904109,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,24.704109589041096,False,True,True,1,0,0,0,2.0,0,True,1.5917808219178082,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,24.704109589041096,False,True,True,1,0,0,0,2.0,0,True,1.5917808219178082,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,24.704109589041096,False,True,True,1,0,0,0,2.0,0,True,1.5917808219178082,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,24.704109589041096,False,True,True,1,0,0,0,2.0,0,True,1.5917808219178082,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,43.77534246575343,False,True,True,1,0,1,1,2.0,0,False,9.512328767123288,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,43.77534246575343,False,True,True,1,0,1,1,2.0,0,False,9.512328767123288,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,43.77534246575343,False,True,True,1,0,1,1,2.0,0,False,9.512328767123288,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,43.77534246575343,False,True,True,1,0,1,1,2.0,0,False,9.512328767123288,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,38.72054794520548,False,True,False,1,0,1,0,3.0,1,False,0.5068493150684932,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,38.72054794520548,False,True,False,1,0,1,0,3.0,1,False,0.5068493150684932,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,38.72054794520548,False,True,False,1,0,1,0,3.0,1,False,0.5068493150684932,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,58.71780821917808,True,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.6,False,True,False,1,0,1,0,2.0,0,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.6,False,True,False,1,0,1,0,2.0,0,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,50.75068493150685,False,False,False,1,0,0,0,2.0,0,False,4.676712328767123,False,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,50.75068493150685,False,False,False,1,0,0,0,2.0,0,False,4.676712328767123,False,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,50.75068493150685,False,False,False,1,0,0,0,2.0,0,False,4.676712328767123,False,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,50.75068493150685,False,False,False,1,0,0,0,2.0,0,False,4.676712328767123,False,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,60.89041095890411,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
